0 0,11 0,37 2 11 4 0,02 1 1 0,03 1 2 0,02 0,00 1
0 0,16 0,06 1 8 4 0,01 0 0 0,00 0 2 0,07 0,00 0
1 0,04 0,00 2 8 4 0,00 0 0 0,00 0 2 0,00 0,00 1
0 0,24 0,07 1 10 8 0,07 0 0 0,00 0 2 0,13 0,00 0
0 0,59 0,54 2 8 4 0,19 1 1 0,21 0 2 0,00 0,02 1
1 0,28 0,13 2 4 4 0,02 0 0 0,00 1 2 0,12 0,00 0
1 0,11 0,15 1 3 8 0,00 0 0 0,00 0 2 0,07 0,00 0
1 0,22 0,00 1 4 4 0,00 0 0 0,00 0 2 0,11 0,02 0
1 0,08 0,06 1 8 4 0,08 0 0 0,00 1 2 0,06 0,00 0
1 0,21 0,12 1 11 8 0,18 0 1 0,03 1 2 0,18 0,00 0
1 0,21 0,05 2 9 4 0,07 1 1 0,16 1 2 0,22 0,00 1
1 0,39 0,23 2 6 5 0,12 1 1 0,01 0 2 0,00 0,01 1
0 0,35 0,09 2 3 8 0,01 0 0 0,00 0 2 0,13 0,00 0
1 0,43 0,18 1 9 4 0,11 1 0 0,00 1 2 0,03 0,01 1
1 0,65 0,44 2 7 4 0,04 1 1 0,06 1 2 0,10 0,00 1
1 0,44 0,18 2 3 5 0,08 0 0 0,00 1 2 0,07 0,00 0
0 0,15 0,03 2 9 4 0,01 0 1 0,01 1 2 0,12 0,00 0
1 0,07 0,07 2 3 4 0,05 1 1 0,03 0 2 0,06 0,00 1
0 0,41 0,13 2 3 5 0,02 0 0 0,00 0 1 0,58 0,00 0
0 0,16 0,02 2 11 8 0,05 1 0 0,00 0 2 0,14 0,01 1
1 0,42 0,35 2 14 8 0,28 1 1 0,12 0 2 0,00 0,00 1
0 0,09 0,01 2 11 4 0,00 0 0 0,00 1 2 0,19 0,00 0
1 0,12 0,41 2 3 4 0,02 1 0 0,00 1 2 0,05 0,00 0
1 0,26 0,10 2 1 1 0,00 0 1 0,07 0 2 0,09 0,00 0
1 0,20 0,06 2 13 8 0,06 1 1 0,18 1 2 0,29 0,01 1
1 0,53 0,94 1 1 1 0,00 1 0 0,00 1 2 0,00 0,00 0
0 0,25 0,05 2 9 8 0,00 0 1 0,04 0 2 0,00 0,00 0
1 0,24 0,04 2 9 4 0,06 0 0 0,00 0 2 0,10 0,00 0
1 0,22 0,18 1 8 5 0,05 1 1 0,12 1 2 0,07 0,00 1
1 0,40 0,77 2 10 9 0,70 1 1 0,16 0 2 0,00 0,01 1
1 0,34 0,15 2 11 4 0,12 0 0 0,00 0 2 0,23 0,00 0
1 0,18 0,01 2 4 8 0,12 0 0 0,00 1 2 0,17 0,00 0
1 0,24 0,13 2 8 4 0,01 0 0 0,00 0 2 0,11 0,00 0
1 0,14 0,00 2 4 4 0,04 0 1 0,16 0 1 0,00 0,00 0
0 0,28 0,05 2 9 4 0,04 1 1 0,24 0 2 0,06 0,02 1
1 0,17 0,13 2 13 4 0,02 1 1 0,10 0 2 0,00 0,07 1
0 0,32 0,13 2 1 1 0,00 0 1 0,09 0 2 0,00 0,00 0
0 0,07 0,36 2 2 4 0,01 0 0 0,00 0 2 0,04 0,00 0
1 0,39 0,18 2 3 5 0,01 0 0 0,00 0 2 0,28 0,00 0
1 0,15 0,04 2 8 4 0,02 0 0 0,00 1 1 0,14 0,00 0
1 0,36 0,00 2 8 4 0,00 0 0 0,00 0 3 0,09 0,00 1
0 0,17 0,49 2 11 8 0,05 0 0 0,00 0 2 0,14 0,00 0
0 0,50 0,46 2 3 5 0,18 1 1 0,13 1 2 0,00 0,00 1
1 0,31 0,19 2 9 4 0,00 0 0 0,00 1 2 0,15 0,00 1
1 0,13 0,02 1 1 1 0,00 0 0 0,00 0 2 0,05 0,00 0
1 0,21 0,05 2 4 8 0,01 0 0 0,00 1 1 0,07 0,00 0
1 0,44 0,15 2 6 4 0,00 0 0 0,00 0 2 0,05 0,00 0
1 0,22 0,52 2 2 4 0,00 0 0 0,00 0 2 0,00 0,00 0
1 0,34 0,18 2 8 5 0,09 1 1 0,09 0 2 0,00 0,00 1
0 0,07 0,36 1 11 8 0,01 0 0 0,00 0 2 0,17 0,00 0
1 0,11 0,05 2 9 4 0,05 0 0 0,00 0 2 0,08 0,00 1
0 0,38 0,06 2 6 4 0,01 0 0 0,00 0 2 0,00 0,00 0
1 0,27 0,00 1 7 4 0,00 0 0 0,00 0 2 0,00 0,00 0
0 0,05 0,34 2 6 4 0,06 0 1 0,15 1 2 0,00 0,00 0
0 0,10 0,03 2 11 4 0,06 1 1 0,01 0 2 0,00 0,00 1
0 0,38 0,14 2 8 4 0,11 0 0 0,00 0 2 0,24 0,00 0
1 0,37 0,01 2 4 4 0,00 1 0 0,00 1 2 0,14 0,00 1
1 0,21 0,49 2 9 4 0,20 1 0 0,00 1 2 0,24 0,01 1
1 0,21 0,02 1 13 4 0,01 1 1 0,03 0 2 0,13 0,01 1
1 0,08 0,00 1 1 1 0,00 0 1 0,06 0 2 0,02 0,00 0
0 0,17 0,03 2 14 8 0,04 1 0 0,00 1 2 0,08 0,06 1
1 0,21 0,07 2 14 8 0,04 1 1 0,06 0 2 0,07 0,08 1
1 0,13 0,32 2 6 4 0,00 0 0 0,00 0 2 0,00 0,00 0
0 0,54 0,49 2 4 8 0,30 1 0 0,00 1 2 0,00 0,00 1
1 0,28 0,09 2 8 4 0,04 0 0 0,00 1 2 0,14 0,00 0
1 0,37 0,36 1 4 4 0,00 0 0 0,00 0 2 0,08 0,00 0
1 0,50 0,23 2 8 4 0,04 0 0 0,00 1 2 0,00 0,00 0
1 0,21 0,14 1 3 8 0,20 1 1 0,03 1 2 0,04 0,00 0
0 0,33 0,03 2 6 4 0,03 1 1 0,06 0 2 0,00 0,02 1
1 0,30 0,01 2 3 5 0,14 0 0 0,00 1 1 0,21 0,00 0
1 0,31 0,00 1 7 5 0,00 1 1 0,01 1 2 0,14 0,02 1
0 0,11 0,37 2 13 8 0,01 1 1 0,01 1 2 0,04 0,00 1
1 0,29 0,04 2 14 4 0,03 1 1 0,10 1 2 0,17 0,04 1
1 0,14 0,39 2 11 4 0,09 1 1 0,10 1 2 0,05 0,01 1
1 0,53 0,30 2 8 8 0,44 1 1 0,13 0 2 0,09 0,02 1
1 0,40 0,18 2 8 4 0,18 1 1 0,10 0 2 0,00 0,03 1
1 0,10 0,03 1 8 4 0,07 0 0 0,00 1 1 0,12 0,00 0
0 0,38 0,05 2 1 1 0,00 0 0 0,00 0 2 0,04 0,00 0
0 0,65 0,70 2 8 4 0,19 1 1 0,10 0 2 0,00 0,03 1
0 0,26 0,13 2 13 8 0,02 1 1 0,13 1 2 0,09 0,00 1
1 0,12 0,03 2 9 4 0,01 0 1 0,01 0 2 0,21 0,00 0
0 0,67 0,36 2 11 4 0,14 1 1 0,21 0 2 0,00 0,02 1
1 0,23 0,01 2 8 4 0,01 0 0 0,00 0 2 0,11 0,00 0
0 0,48 0,14 2 5 3 0,00 1 0 0,00 0 2 0,05 0,01 1
1 0,11 0,11 1 2 4 0,04 1 1 0,12 1 2 0,08 0,00 1
0 0,17 0,45 2 6 4 0,05 1 1 0,18 1 2 0,06 0,01 1
0 0,11 0,02 1 10 2 0,04 0 0 0,00 0 2 0,13 0,00 0
1 0,16 0,48 1 1 1 0,00 0 0 0,00 0 2 0,09 0,00 0
0 0,19 0,10 1 8 4 0,00 0 0 0,00 0 1 0,04 0,00 0
1 0,41 0,03 2 1 1 0,00 1 0 0,00 0 2 0,07 0,00 0
0 0,37 0,16 2 8 4 0,00 0 0 0,00 0 2 0,08 0,00 0
1 0,09 0,02 2 1 1 0,00 0 1 0,04 0 2 0,18 0,01 0
1 0,38 0,34 2 7 4 0,23 1 1 0,21 0 2 0,12 0,05 1
1 0,18 0,02 2 8 4 0,05 1 1 0,07 1 2 0,16 0,00 1
0 0,49 0,11 2 8 4 0,08 1 1 0,12 1 2 0,20 0,04 1
1 0,09 0,36 1 4 8 0,03 1 0 0,00 1 2 0,07 0,00 0
0 0,13 0,04 1 1 1 0,11 0 0 0,00 0 2 0,14 0,00 0
1 0,08 0,13 1 1 1 0,00 0 0 0,00 1 2 0,09 0,00 0
1 0,76 0,71 2 14 8 0,61 1 1 0,13 1 2 0,00 0,01 1
0 0,04 0,04 2 11 4 0,01 0 1 0,01 0 2 0,05 0,00 0
0 0,83 0,54 2 10 9 0,00 1 1 0,21 0 2 0,00 0,03 1
1 0,95 0,80 2 10 9 0,45 1 1 0,01 1 2 0,00 0,00 1
0 0,03 0,10 2 11 4 0,00 0 0 0,00 0 2 0,06 0,00 0
1 0,32 0,14 2 2 5 0,44 1 0 0,00 1 2 0,09 0,00 0
0 0,51 0,29 2 10 5 0,23 1 1 0,09 0 2 0,19 0,51 1
1 0,14 0,00 2 8 4 0,00 0 0 0,00 0 3 0,09 0,00 1
1 0,47 0,05 2 8 4 0,09 1 0 0,00 1 2 0,07 0,00 0
1 0,02 0,25 2 10 4 0,04 0 0 0,00 0 2 0,30 0,00 0
1 0,08 0,01 1 8 4 0,01 0 1 0,01 0 2 0,10 0,00 0
1 0,58 0,23 2 4 4 0,22 1 1 0,22 0 2 0,00 0,11 1
1 0,08 0,00 1 7 5 0,00 0 0 0,00 1 1 0,25 0,00 1
1 0,06 0,01 2 11 7 0,01 0 0 0,00 0 2 0,10 0,00 1
1 0,36 0,03 2 10 4 0,00 0 0 0,00 0 2 0,06 0,00 0
1 0,13 0,06 1 9 4 0,11 1 1 0,09 0 2 0,04 0,00 1
1 0,51 0,15 2 14 5 0,00 0 0 0,00 1 2 0,26 0,00 0
1 0,31 0,09 2 8 4 0,04 0 0 0,00 0 2 0,23 0,00 0
0 0,29 0,06 2 2 4 0,02 0 0 0,00 1 2 0,00 0,00 0
1 0,44 0,01 1 8 4 0,01 1 1 0,12 1 2 0,15 0,00 1
1 0,31 0,14 1 3 5 0,30 1 1 0,10 1 2 0,10 0,00 1
1 0,44 0,11 2 3 5 0,04 1 0 0,00 0 2 0,00 0,00 0
1 0,07 0,01 2 2 4 0,01 0 0 0,00 1 1 0,14 0,00 0
1 0,14 0,09 2 1 1 0,00 0 0 0,00 1 2 0,05 0,04 0
0 0,13 0,30 1 14 4 0,09 0 0 0,00 0 2 0,08 0,00 1
1 0,06 0,01 2 6 4 0,00 0 0 0,00 0 2 0,14 0,01 0
1 0,07 0,37 1 6 4 0,00 1 0 0,00 0 2 0,06 0,00 0
0 0,21 0,05 2 7 4 0,07 1 0 0,00 0 1 0,18 0,00 0
0 0,08 0,33 1 8 4 0,04 1 1 0,06 1 2 0,04 0,01 1
1 0,13 0,03 2 3 4 0,06 0 1 0,01 1 2 0,20 0,00 0
1 0,73 0,46 1 8 8 0,18 1 0 0,00 0 2 0,06 0,00 0
0 0,15 0,32 2 11 4 0,30 1 1 0,07 1 2 0,06 0,00 1
1 0,32 0,11 2 14 8 0,13 1 0 0,00 1 2 0,34 0,00 0
0 0,65 0,15 1 1 1 0,18 0 0 0,00 1 2 0,00 0,00 0
0 0,60 0,01 2 1 1 0,00 0 0 0,00 1 1 0,03 0,00 0
1 0,41 0,14 2 13 8 0,25 1 1 0,12 0 2 0,16 0,00 1
1 0,43 0,18 2 11 8 0,45 1 0 0,00 1 2 0,05 0,00 1
1 0,41 0,04 1 9 4 0,01 0 0 0,00 0 2 0,00 0,00 0
0 0,30 0,03 2 4 5 0,04 1 1 0,04 1 2 0,11 0,00 0
1 0,18 0,45 2 13 4 0,04 1 1 1,00 1 2 0,07 0,00 1
1 0,16 0,24 1 2 4 0,19 1 0 0,00 1 1 0,05 0,00 1
1 0,14 0,42 1 9 4 0,03 1 0 0,00 1 2 0,08 0,00 1
1 0,25 0,09 2 13 8 0,08 0 0 0,00 1 1 0,17 0,00 0
1 0,35 0,14 2 8 5 0,18 1 0 0,00 1 1 0,14 0,00 0
1 0,19 0,06 2 9 4 0,00 0 0 0,00 0 2 0,05 0,00 0
0 0,24 0,02 2 9 4 0,01 0 0 0,00 1 2 0,15 0,00 0
0 0,14 0,07 2 5 3 0,00 0 1 0,01 0 2 0,10 0,00 0
1 0,05 0,11 2 4 4 0,00 0 0 0,00 1 2 0,08 0,00 0
1 0,23 0,53 2 6 4 0,18 1 1 0,07 1 2 0,08 0,00 1
0 0,22 0,13 2 3 5 0,02 1 0 0,00 1 2 0,09 0,00 0
1 0,31 0,00 2 8 4 0,00 0 0 0,00 0 3 0,09 0,00 0
1 0,15 0,02 2 8 8 0,00 1 0 0,00 0 2 0,09 0,00 0
1 0,17 0,40 2 8 4 0,09 1 1 0,25 0 2 0,10 0,01 1
0 0,08 0,27 2 11 4 0,10 1 1 0,07 0 2 0,09 0,27 1
1 0,05 0,01 2 11 4 0,01 0 1 0,06 0 2 0,08 0,00 0
0 0,03 0,01 2 1 1 0,00 0 1 0,01 0 2 0,08 0,00 0
1 0,29 0,09 2 6 4 0,06 0 1 0,03 1 2 0,36 0,00 0
0 0,10 0,36 2 8 8 0,04 1 1 0,06 0 2 0,03 0,01 1
0 0,12 0,06 1 5 3 0,00 0 0 0,00 0 2 0,08 0,00 0
1 0,29 0,04 2 12 8 0,23 1 0 0,00 1 2 0,08 0,31 1
0 0,17 0,07 2 8 8 0,10 1 0 0,00 1 2 0,18 0,00 0
0 0,17 0,11 2 11 8 0,06 1 1 0,28 0 2 0,00 0,01 1
1 0,26 0,00 2 9 4 0,04 1 1 0,01 0 2 0,10 0,00 1
1 0,11 0,18 1 5 4 0,01 0 0 0,00 0 2 0,07 0,00 0
0 0,40 0,29 1 4 4 0,01 0 1 0,03 0 2 0,09 0,00 0
1 0,24 0,04 2 8 8 0,01 0 1 0,03 1 2 0,20 0,00 0
1 0,41 0,02 1 7 4 0,02 0 0 0,00 1 2 0,07 0,00 0
0 0,24 0,02 2 4 4 0,02 1 1 0,06 0 2 0,19 0,01 1
1 0,61 0,02 1 4 8 0,14 1 0 0,00 0 2 0,09 0,00 1
1 0,30 0,20 1 8 4 0,05 0 0 0,00 1 2 0,03 0,00 0
1 0,17 0,43 2 4 4 0,08 1 1 0,03 1 2 0,06 0,00 0
0 0,19 0,09 1 1 1 0,00 0 0 0,00 1 2 0,09 0,00 0
0 0,29 0,17 2 11 8 0,06 1 1 0,03 0 2 0,00 0,00 1
1 0,30 0,08 2 8 4 0,05 0 0 0,00 0 3 0,06 0,00 0
1 0,34 0,20 2 3 5 0,18 0 0 0,00 0 2 0,11 0,01 0
1 0,09 0,01 2 4 4 0,01 0 0 0,00 0 2 0,14 0,00 0
1 0,16 0,03 2 11 4 0,16 1 1 0,03 1 2 0,26 0,02 1
0 0,25 0,23 2 8 5 0,14 1 1 0,10 1 2 0,00 0,03 1
1 0,09 0,25 2 8 4 0,02 0 0 0,00 0 2 0,00 0,00 0
1 0,17 0,02 2 8 4 0,01 1 1 0,10 1 2 0,05 0,05 1
1 0,24 0,17 2 7 4 0,07 0 1 0,01 1 2 0,23 0,00 0
1 0,44 0,08 2 3 5 0,03 1 0 0,00 0 2 0,28 0,00 0
1 0,23 0,04 2 4 4 0,02 1 0 0,00 0 1 0,14 0,00 0
1 0,27 0,11 1 3 5 0,25 0 0 0,00 0 2 0,00 0,00 0
1 0,10 0,36 2 10 2 0,00 1 0 0,00 0 2 0,00 0,00 1
1 0,47 0,30 2 13 8 0,49 1 1 0,01 1 2 0,04 0,02 1
0 0,14 0,08 2 11 8 0,08 1 1 0,10 1 2 0,07 0,02 1
0 0,10 0,11 2 11 4 0,01 1 1 0,04 0 2 0,05 0,00 1
1 0,21 0,05 2 9 4 0,08 0 1 0,01 1 2 0,05 0,00 0
1 0,41 0,08 1 14 8 0,35 1 0 0,00 1 2 0,09 0,00 0
1 0,64 1,00 1 8 4 1,00 1 1 0,60 0 2 0,00 0,00 1
0 0,76 0,01 2 1 1 0,00 1 1 0,01 0 2 0,12 0,00 1
0 0,13 0,40 1 14 8 0,03 1 1 0,06 0 2 0,00 0,00 1
0 0,16 0,09 1 3 5 0,16 0 0 0,00 0 2 0,10 0,00 0
0 0,84 0,21 2 1 1 0,00 0 0 0,00 0 1 0,00 0,00 0
1 0,33 0,03 2 4 4 0,05 0 0 0,00 1 2 0,12 0,00 0
1 0,52 0,43 2 7 4 0,56 1 0 0,00 0 1 0,06 0,00 1
0 0,22 0,54 1 10 9 0,00 1 0 0,00 0 2 0,00 0,13 1
1 0,32 0,09 2 4 4 0,16 1 1 0,10 0 2 0,08 0,01 1
1 0,54 0,27 2 3 5 0,27 1 1 0,22 1 2 0,00 0,05 1
1 1,00 0,20 2 8 4 0,02 1 0 0,00 0 2 0,00 0,00 0
1 0,23 0,46 2 2 8 0,02 0 0 0,00 0 2 0,11 0,00 0
0 0,05 0,02 2 3 4 0,01 0 1 0,09 1 2 0,12 0,00 0
0 0,03 0,01 2 6 4 0,04 0 1 0,03 1 2 0,16 0,00 0
1 0,70 0,52 2 1 1 0,63 1 1 0,22 1 2 0,00 0,01 1
1 0,21 0,07 2 4 8 0,15 1 1 0,03 1 2 0,09 0,00 1
1 0,42 0,06 2 3 5 0,12 0 0 0,00 0 2 0,11 0,00 1
1 0,16 0,32 2 6 4 0,01 0 0 0,00 1 2 0,00 0,00 0
1 0,16 0,48 1 6 4 0,00 0 0 0,00 1 2 0,06 0,00 0
1 0,32 0,54 2 12 7 0,19 1 1 0,13 1 2 0,00 0,00 1
1 0,30 0,04 2 9 4 0,04 0 0 0,00 0 2 0,06 0,00 0
0 0,41 0,36 2 11 8 0,06 1 0 0,00 0 2 0,01 0,01 1
1 0,10 0,07 2 8 4 0,08 1 1 0,01 0 2 0,05 0,00 1
1 0,36 0,04 1 2 4 0,05 0 0 0,00 1 2 0,22 0,00 1
1 0,52 0,15 2 7 4 0,00 1 0 0,00 1 2 0,11 0,00 1
1 0,14 0,03 2 7 4 0,02 0 0 0,00 1 1 0,16 0,00 0
1 0,32 0,12 2 8 8 0,29 0 0 0,00 1 2 0,00 0,00 0
1 0,04 0,10 2 6 4 0,02 0 1 0,01 0 2 0,04 0,00 0
1 0,13 0,38 2 11 8 0,05 1 0 0,00 0 2 0,05 0,00 1
0 0,12 0,42 2 8 4 0,01 0 0 0,00 1 2 0,09 0,00 0
0 0,17 0,09 1 6 4 0,01 1 0 0,00 1 2 0,19 0,00 1
1 0,34 0,08 1 9 4 0,00 1 1 0,01 0 2 0,03 0,01 1
0 0,22 0,13 2 8 4 0,01 0 1 0,01 1 2 0,02 0,00 0
1 0,13 0,43 2 8 4 0,12 0 1 0,03 1 2 0,09 0,00 0
1 0,31 0,06 2 13 4 0,05 1 1 0,01 1 2 0,26 0,50 1
1 0,32 0,09 2 3 4 0,04 0 0 0,00 1 2 0,11 0,00 0
1 0,22 0,13 2 6 4 0,01 0 0 0,00 1 2 0,05 0,00 0
0 0,08 0,19 2 3 8 0,01 0 0 0,00 0 2 0,04 0,00 0
1 0,14 0,04 2 8 4 0,03 1 0 0,00 0 1 0,15 0,00 1
1 0,04 0,00 2 8 4 0,01 0 0 0,00 0 2 0,07 0,00 0
0 0,10 0,00 2 11 4 0,04 0 1 0,01 0 2 0,12 0,01 1
1 0,13 0,39 2 9 4 0,07 1 1 0,01 0 2 0,04 0,00 1
1 0,30 0,18 1 3 5 0,04 0 0 0,00 1 2 0,24 0,00 0
0 0,65 0,01 2 3 5 0,04 1 0 0,00 1 2 0,13 0,02 0
1 0,04 0,03 2 7 4 0,00 1 0 0,00 0 1 0,10 0,00 0
1 0,29 0,09 2 13 8 0,10 1 1 0,09 0 2 0,08 0,02 1
1 0,52 0,90 2 9 4 0,06 1 1 0,04 0 2 0,06 0,00 1
1 0,31 0,10 2 3 5 0,09 0 0 0,00 1 2 0,12 0,00 0
1 0,07 0,04 1 10 2 0,00 0 0 0,00 0 2 0,05 0,00 0
1 0,46 0,02 2 7 4 0,38 1 0 0,00 0 1 0,20 0,00 0
1 0,38 0,06 2 4 4 0,02 0 0 0,00 1 2 0,15 0,00 0
1 0,27 0,03 1 6 4 0,12 0 0 0,00 1 2 0,16 0,00 0
1 0,17 0,06 2 14 4 0,06 1 1 0,01 1 2 0,20 0,00 1
1 0,78 0,39 2 10 9 0,70 1 1 0,10 1 2 0,01 0,00 1
1 0,41 0,00 2 8 5 0,53 1 0 0,00 0 2 0,00 0,00 1
1 0,26 0,04 2 1 1 0,00 0 1 0,01 0 2 0,05 0,00 0
0 0,35 0,17 2 1 1 0,00 0 0 0,00 0 2 0,08 0,00 0
1 0,28 0,27 2 10 5 0,06 1 0 0,00 1 1 0,21 0,00 0
0 0,27 0,11 2 1 1 0,11 0 1 0,03 1 2 0,10 0,00 0
1 0,17 0,10 2 8 4 0,08 1 1 0,09 0 2 0,09 0,01 1
1 0,12 0,02 1 14 4 0,00 1 1 0,01 1 2 0,42 0,00 1
1 0,31 0,11 2 13 8 0,26 1 0 0,00 1 2 0,00 0,00 1
1 0,57 0,11 1 1 1 0,05 0 0 0,00 0 2 0,09 0,00 0
0 0,27 0,05 2 1 1 0,00 0 1 0,03 1 2 0,10 0,00 0
1 0,37 0,02 2 8 4 0,01 0 1 0,03 0 2 0,11 0,01 0
1 0,38 0,06 2 14 4 0,00 1 1 0,07 1 2 0,24 0,00 1
1 0,07 0,09 2 8 7 0,03 0 1 0,03 1 2 0,08 0,01 0
1 0,38 0,18 2 13 4 0,12 1 1 0,15 1 2 0,00 0,00 1
1 0,09 0,39 2 8 4 0,07 0 0 0,00 1 2 0,07 0,00 0
1 0,29 0,08 2 2 8 0,20 0 0 0,00 1 2 0,15 0,00 0
1 0,07 0,20 2 2 4 0,02 0 0 0,00 0 2 0,06 0,00 0
0 0,03 0,27 2 11 4 0,00 0 1 0,01 1 2 0,00 0,00 0
1 0,38 0,21 2 13 8 0,35 1 1 0,21 1 2 0,20 0,00 1
0 0,09 0,02 2 9 4 0,06 0 0 0,00 0 2 0,11 0,00 0
1 0,11 0,38 2 8 4 0,11 1 0 0,00 1 2 0,00 0,00 1
0 0,13 0,03 2 8 4 0,07 0 1 0,03 1 2 0,10 0,00 0
1 0,18 0,12 2 8 8 0,08 0 1 0,01 1 2 0,21 0,00 0
1 0,11 0,36 1 10 8 0,04 0 0 0,00 0 2 0,13 0,00 0
0 0,53 0,05 2 5 3 0,00 1 0 0,00 1 2 0,05 0,00 0
1 0,10 0,19 2 11 4 0,01 1 1 0,01 0 2 0,08 0,00 0
0 0,09 0,01 2 11 8 0,01 1 1 0,16 0 2 0,04 0,00 1
1 0,12 0,01 2 2 8 0,02 1 0 0,00 1 2 0,00 0,00 1
1 0,20 0,02 2 4 1 0,00 0 0 0,00 0 2 0,05 0,00 0
0 0,37 0,18 2 13 4 0,47 1 0 0,00 1 2 0,49 0,00 0
0 0,55 0,45 2 6 4 0,08 1 1 0,04 1 2 0,08 0,00 1
0 0,03 0,01 2 8 4 0,04 0 0 0,00 0 2 0,06 0,00 0
0 0,16 0,46 2 8 5 0,17 1 1 0,03 0 2 0,04 0,00 1
1 0,11 0,17 1 9 4 0,08 1 1 0,01 1 2 0,04 0,00 1
1 0,13 0,39 2 13 4 0,02 1 0 0,00 0 2 0,05 0,00 1
1 0,61 0,34 2 1 1 0,51 1 1 0,16 1 2 0,02 0,00 1
1 0,06 0,20 2 4 4 0,02 1 0 0,00 0 2 0,04 0,00 1
1 0,34 0,16 1 4 4 0,01 1 1 0,15 1 2 0,16 0,00 1
1 0,37 0,36 2 14 4 0,09 1 1 0,09 0 2 0,26 0,00 1
1 0,12 0,06 2 4 4 0,00 0 0 0,00 1 2 0,18 0,00 0
0 0,57 0,23 2 3 5 0,11 0 0 0,00 1 2 0,04 0,00 0
1 0,13 0,08 2 3 4 0,00 0 0 0,00 0 2 0,08 0,00 0
1 0,58 0,05 2 2 4 0,13 0 0 0,00 1 2 0,00 0,00 0
0 0,71 0,18 2 6 4 0,14 1 1 0,06 0 2 0,00 0,00 1
1 0,10 0,20 2 9 4 0,06 1 0 0,00 0 1 0,06 0,00 1
1 0,14 0,14 2 8 5 0,01 1 0 0,00 1 2 0,08 0,00 1
