1 0,01 -0,18 2 3 5 0,16 0 0 -0,10 1 1 0,01 -0,00 0
1 0,02 -0,19 1 7 5 -0,20 1 1 -0,06 1 2 0,00 0,00 1
0 -0,08 0,23 2 13 8 -0,17 1 1 -0,06 1 2 -0,00 -0,00 1
1 0,01 -0,15 2 14 4 -0,13 1 1 0,19 1 2 0,01 0,00 1
1 -0,06 0,25 2 11 4 0,02 1 1 0,19 1 2 -0,00 -0,00 1
1 0,12 0,15 2 8 8 0,92 1 1 0,28 0 2 -0,00 0,00 1
1 0,06 0,01 2 8 4 0,25 1 1 0,19 0 2 -0,01 0,00 1
1 -0,08 -0,16 1 8 4 -0,02 0 0 -0,10 1 1 0,00 -0,00 0
0 0,05 -0,13 2 1 1 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
0 0,18 0,60 2 8 4 0,29 1 1 0,19 0 2 -0,01 0,00 1
0 -0,00 -0,04 2 13 8 -0,14 1 1 0,28 1 2 -0,00 -0,00 1
1 -0,07 -0,16 2 9 4 -0,17 0 1 -0,06 0 2 0,01 -0,00 0
0 0,19 0,21 2 11 4 0,16 1 1 0,49 0 2 -0,01 0,00 1
1 -0,02 -0,18 2 8 4 -0,17 0 0 -0,10 0 2 0,00 -0,00 0
0 0,10 -0,03 2 5 3 -0,20 1 0 -0,10 0 2 -0,00 -0,00 1
1 -0,08 -0,07 1 2 4 -0,10 1 1 0,24 1 2 -0,00 -0,00 1
0 -0,05 0,31 2 6 4 -0,06 1 1 0,41 1 2 -0,00 -0,00 1
0 -0,08 -0,17 1 10 2 -0,11 0 0 -0,10 0 2 0,00 -0,00 0
1 -0,05 0,35 1 1 1 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
0 -0,04 -0,08 1 8 4 -0,19 0 0 -0,10 0 1 -0,00 -0,00 0
1 0,07 -0,16 2 1 1 -0,20 1 0 -0,10 0 2 -0,00 -0,00 0
0 0,05 -0,01 2 8 4 -0,19 0 0 -0,10 0 2 -0,00 -0,00 0
1 -0,09 -0,17 2 1 1 -0,20 0 1 0,03 0 2 0,01 -0,00 0
1 0,05 0,19 2 7 4 0,38 1 1 0,49 0 2 0,00 0,00 1
1 -0,04 -0,17 2 8 4 -0,07 1 1 0,11 1 2 0,00 -0,00 1
0 0,10 -0,07 2 8 4 0,01 1 1 0,24 1 2 0,01 0,00 1
1 -0,08 0,21 1 4 8 -0,12 1 0 -0,10 1 2 -0,00 -0,00 0
0 -0,07 -0,14 1 1 1 0,09 0 0 -0,10 0 2 0,00 -0,00 0
1 -0,09 -0,05 1 1 1 -0,20 0 0 -0,10 1 2 -0,00 -0,00 0
1 0,23 0,62 2 14 8 1,37 1 1 0,28 1 2 -0,01 -0,00 1
0 -0,11 -0,14 2 11 4 -0,18 0 1 -0,06 0 2 -0,00 -0,00 0
0 0,26 0,41 2 10 9 -0,20 1 1 0,49 0 2 -0,01 0,00 1
1 0,32 0,71 2 10 9 0,94 1 1 -0,06 1 2 -0,01 -0,00 1
0 -0,11 -0,08 2 11 4 -0,19 0 0 -0,10 0 2 -0,00 -0,00 0
1 0,02 -0,03 2 2 5 0,92 1 0 -0,10 1 2 -0,00 -0,00 0
0 0,11 0,13 2 10 5 0,38 1 1 0,15 0 2 0,01 0,00 1
1 -0,06 -0,19 2 8 4 -0,20 0 0 -0,10 0 3 -0,00 -0,00 1
1 0,10 -0,13 2 8 4 0,02 1 0 -0,10 1 2 -0,00 -0,00 0
1 -0,12 0,09 2 10 4 -0,11 0 0 -0,10 0 2 0,01 -0,00 0
1 -0,09 -0,18 1 8 4 -0,18 0 1 -0,06 0 2 0,00 -0,00 0
1 0,15 0,07 2 4 4 0,36 1 1 0,53 0 2 -0,01 0,00 1
1 -0,09 -0,19 1 7 5 -0,20 0 0 -0,10 1 1 0,01 -0,00 1
1 -0,10 -0,19 2 11 7 -0,18 0 0 -0,10 0 2 0,00 -0,00 1
1 0,04 -0,16 2 10 4 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
1 -0,06 -0,13 1 9 4 0,08 1 1 0,15 0 2 -0,00 -0,00 1
1 0,12 -0,02 2 14 5 -0,19 0 0 -0,10 1 2 0,01 -0,00 0
1 0,02 -0,09 2 8 4 -0,11 0 0 -0,10 0 2 0,01 -0,00 0
0 0,01 -0,13 2 2 4 -0,15 0 0 -0,10 1 2 -0,01 -0,00 0
1 0,08 -0,18 1 8 4 -0,17 1 1 0,24 1 2 0,00 -0,00 1
1 0,02 -0,03 1 3 5 0,56 1 1 0,19 1 2 0,00 -0,00 1
1 0,08 -0,07 2 3 5 -0,11 1 0 -0,10 0 2 -0,01 -0,00 0
1 -0,09 -0,19 2 2 4 -0,18 0 0 -0,10 1 1 0,00 -0,00 0
1 -0,06 -0,09 2 1 1 -0,19 0 0 -0,10 1 2 -0,00 0,00 0
0 -0,06 0,15 1 14 4 0,02 0 0 -0,10 0 2 -0,00 -0,00 1
1 -0,10 -0,18 2 6 4 -0,20 0 0 -0,10 0 2 0,00 -0,00 0
1 -0,09 0,23 1 6 4 -0,19 1 0 -0,10 0 2 -0,00 -0,00 0
0 -0,03 -0,13 2 7 4 -0,02 1 0 -0,10 0 1 0,01 -0,00 0
0 -0,09 0,18 1 8 4 -0,11 1 1 0,07 1 2 -0,00 -0,00 1
1 -0,06 -0,16 2 3 4 -0,06 0 1 -0,06 1 2 0,01 -0,00 0
1 0,22 0,32 1 8 8 0,25 1 0 -0,10 0 2 -0,00 -0,00 0
0 -0,06 0,17 2 11 4 0,56 1 1 0,11 1 2 -0,00 -0,00 1
1 0,03 -0,06 2 14 8 0,14 1 0 -0,10 1 2 0,02 -0,00 0
0 0,18 -0,02 1 1 1 0,25 0 0 -0,10 1 2 -0,01 -0,00 0
0 0,16 -0,19 2 1 1 -0,20 0 0 -0,10 1 1 -0,00 -0,00 0
1 0,07 -0,03 2 13 8 0,43 1 1 0,24 0 2 0,00 -0,00 1
1 0,08 0,01 2 11 8 0,94 1 0 -0,10 1 2 -0,00 -0,00 1
1 0,07 -0,14 1 9 4 -0,18 0 0 -0,10 0 2 -0,01 -0,00 0
0 0,02 -0,16 2 4 5 -0,11 1 1 0,03 1 2 0,00 -0,00 0
1 -0,04 0,31 2 13 4 -0,09 1 1 2,74 1 2 -0,00 -0,00 1
1 -0,05 0,08 1 2 4 0,29 1 0 -0,10 1 1 -0,00 -0,00 1
1 -0,06 0,28 1 9 4 -0,12 1 0 -0,10 1 2 -0,00 -0,00 1
1 -0,01 -0,09 2 13 8 0,00 0 0 -0,10 1 1 0,01 -0,00 0
1 0,04 -0,03 2 8 5 0,25 1 0 -0,10 1 1 0,00 -0,00 0
1 -0,04 -0,13 2 9 4 -0,19 0 0 -0,10 0 2 -0,00 -0,00 0
0 -0,01 -0,17 2 9 4 -0,18 0 0 -0,10 1 2 0,00 -0,00 0
0 -0,06 -0,12 2 5 3 -0,20 0 1 -0,06 0 2 0,00 -0,00 0
1 -0,10 -0,07 2 4 4 -0,20 0 0 -0,10 1 2 -0,00 -0,00 0
1 -0,02 0,41 2 6 4 0,25 1 1 0,11 1 2 -0,00 -0,00 1
0 -0,02 -0,05 2 3 5 -0,15 1 0 -0,10 1 2 -0,00 -0,00 0
1 0,02 -0,19 2 8 4 -0,20 0 0 -0,10 0 3 -0,00 -0,00 0
1 -0,06 -0,17 2 8 8 -0,19 1 0 -0,10 0 2 -0,00 -0,00 0
1 -0,05 0,26 2 8 4 0,02 1 1 0,62 0 2 0,00 0,00 1
0 -0,09 0,11 2 11 4 0,04 1 1 0,11 0 2 -0,00 0,00 1
1 -0,10 -0,18 2 11 4 -0,17 0 1 0,07 0 2 -0,00 -0,00 0
0 -0,11 -0,18 2 1 1 -0,20 0 1 -0,06 0 2 -0,00 -0,00 0
1 0,01 -0,09 2 6 4 -0,04 0 1 -0,02 1 2 0,02 -0,00 0
0 -0,08 0,21 2 8 8 -0,11 1 1 0,07 0 2 -0,00 0,00 1
0 -0,07 -0,12 1 5 3 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
1 0,01 -0,15 2 12 8 0,38 1 0 -0,10 1 2 -0,00 0,00 1
0 -0,04 -0,11 2 8 8 0,05 1 0 -0,10 1 2 0,01 -0,00 0
0 -0,05 -0,07 2 11 8 -0,03 1 1 0,70 0 2 -0,01 -0,00 1
1 -0,01 -0,19 2 9 4 -0,09 1 1 -0,06 0 2 0,00 -0,00 1
1 -0,08 0,01 1 5 4 -0,17 0 0 -0,10 0 2 -0,00 -0,00 0
0 0,06 0,14 1 4 4 -0,18 0 1 -0,02 0 2 -0,00 -0,00 0
1 -0,02 -0,14 2 8 8 -0,18 0 1 -0,02 1 2 0,01 -0,00 0
1 0,07 -0,17 1 7 4 -0,15 0 0 -0,10 1 2 -0,00 -0,00 0
0 -0,01 -0,17 2 4 4 -0,15 1 1 0,07 0 2 0,01 -0,00 1
1 0,16 -0,17 1 4 8 0,16 1 0 -0,10 0 2 -0,00 -0,00 1
1 0,02 0,03 1 8 4 -0,06 0 0 -0,10 1 2 -0,00 -0,00 0
1 -0,05 0,29 2 4 4 0,00 1 1 -0,02 1 2 -0,00 -0,00 0
0 -0,04 -0,09 1 1 1 -0,20 0 0 -0,10 1 2 -0,00 -0,00 0
0 0,01 -0,01 2 11 8 -0,05 1 1 -0,02 0 2 -0,01 -0,00 1
1 0,01 -0,10 2 8 4 -0,06 0 0 -0,10 0 3 -0,00 -0,00 0
1 0,03 0,03 2 3 5 0,25 0 0 -0,10 0 2 0,00 -0,00 0
1 -0,09 -0,18 2 4 4 -0,17 0 0 -0,10 0 2 0,00 -0,00 0
1 -0,05 -0,16 2 11 4 0,21 1 1 -0,02 1 2 0,01 0,00 1
0 -0,01 0,07 2 8 5 0,16 1 1 0,19 1 2 -0,01 0,00 1
1 -0,08 0,09 2 8 4 -0,15 0 0 -0,10 0 2 -0,01 -0,00 0
1 -0,04 -0,17 2 8 4 -0,17 1 1 0,19 1 2 -0,00 0,00 1
1 -0,01 -0,00 2 7 4 -0,02 0 1 -0,06 1 2 0,01 -0,00 0
1 0,08 -0,10 2 3 5 -0,13 1 0 -0,10 0 2 0,01 -0,00 0
1 -0,02 -0,15 2 4 4 -0,15 1 0 -0,10 0 1 0,00 -0,00 0
1 0,00 -0,07 1 3 5 0,43 0 0 -0,10 0 2 -0,01 -0,00 0
1 -0,08 0,21 2 10 2 -0,20 1 0 -0,10 0 2 -0,01 -0,00 1
1 0,10 0,15 2 13 8 1,05 1 1 -0,06 1 2 -0,00 0,00 1
0 -0,06 -0,10 2 11 8 0,01 1 1 0,19 1 2 -0,00 0,00 1
0 -0,08 -0,07 2 11 4 -0,18 1 1 0,03 0 2 -0,00 -0,00 1
1 -0,03 -0,13 2 9 4 0,00 0 1 -0,06 1 2 -0,00 -0,00 0
1 0,07 -0,10 1 14 8 0,70 1 0 -0,10 1 2 -0,00 -0,00 0
1 0,18 0,94 1 8 4 2,35 1 1 1,59 0 2 -0,01 -0,00 1
0 0,23 -0,19 2 1 1 -0,20 1 1 -0,06 0 2 0,00 -0,00 1
0 -0,07 0,26 1 14 8 -0,13 1 1 0,07 0 2 -0,01 -0,00 1
0 -0,05 -0,09 1 3 5 0,20 0 0 -0,10 0 2 0,00 -0,00 0
0 0,27 0,05 2 1 1 -0,20 0 0 -0,10 0 1 -0,01 -0,00 0
1 0,03 -0,16 2 4 4 -0,06 0 0 -0,10 1 2 0,00 -0,00 0
1 0,12 0,29 2 7 4 1,23 1 0 -0,10 0 1 -0,00 -0,00 1
0 -0,02 0,41 1 10 9 -0,20 1 0 -0,10 0 2 -0,01 0,00 1
1 0,03 -0,09 2 4 4 0,20 1 1 0,19 0 2 -0,00 0,00 1
1 0,13 0,11 2 3 5 0,48 1 1 0,53 1 2 -0,01 0,00 1
1 0,35 0,03 2 8 4 -0,15 1 0 -0,10 0 2 -0,01 -0,00 0
1 -0,02 0,33 2 2 8 -0,15 0 0 -0,10 0 2 0,00 -0,00 0
0 -0,10 -0,17 2 3 4 -0,18 0 1 0,15 1 2 0,00 -0,00 0
0 -0,11 -0,19 2 6 4 -0,11 0 1 -0,02 1 2 0,00 -0,00 0
1 0,20 0,39 2 1 1 1,41 1 1 0,53 1 2 -0,01 -0,00 1
1 -0,03 -0,11 2 4 8 0,17 1 1 -0,02 1 2 -0,00 -0,00 1
1 0,07 -0,13 2 3 5 0,11 0 0 -0,10 0 2 0,00 -0,00 1
1 -0,05 0,17 2 6 4 -0,18 0 0 -0,10 1 2 -0,01 -0,00 0
1 -0,05 0,35 1 6 4 -0,20 0 0 -0,10 1 2 -0,00 -0,00 0
1 0,02 0,41 2 12 7 0,28 1 1 0,28 1 2 -0,01 -0,00 1
1 0,01 -0,14 2 9 4 -0,09 0 0 -0,10 0 2 -0,00 -0,00 0
0 0,07 0,21 2 11 8 -0,04 1 0 -0,10 0 2 -0,01 -0,00 1
1 -0,08 -0,12 2 8 4 0,00 1 1 -0,06 0 2 -0,00 -0,00 1
1 0,04 -0,15 1 2 4 -0,06 0 0 -0,10 1 2 0,01 -0,00 1
1 0,12 -0,02 2 7 4 -0,19 1 0 -0,10 1 2 0,00 -0,00 1
1 -0,06 -0,16 2 7 4 -0,15 0 0 -0,10 1 1 0,00 -0,00 0
1 0,02 -0,06 2 8 8 0,54 0 0 -0,10 1 2 -0,01 -0,00 0
1 -0,11 -0,08 2 6 4 -0,14 0 1 -0,06 0 2 -0,00 -0,00 0
1 -0,06 0,23 2 11 8 -0,08 1 0 -0,10 0 2 -0,00 -0,00 1
0 -0,07 0,28 2 8 4 -0,18 0 0 -0,10 1 2 -0,00 -0,00 0
0 -0,05 -0,09 1 6 4 -0,18 1 0 -0,10 1 2 0,01 -0,00 1
1 0,03 -0,11 1 9 4 -0,19 1 1 -0,06 0 2 -0,00 0,00 1
0 -0,02 -0,04 2 8 4 -0,18 0 1 -0,06 1 2 -0,00 -0,00 0
1 -0,07 0,30 2 8 4 0,10 0 1 -0,02 1 2 -0,00 -0,00 0
1 0,02 -0,13 2 13 4 -0,06 1 1 -0,06 1 2 0,01 0,00 1
1 0,02 -0,09 2 3 4 -0,11 0 0 -0,10 1 2 0,00 -0,00 0
1 -0,02 -0,05 2 6 4 -0,18 0 0 -0,10 1 2 -0,00 -0,00 0
0 -0,09 0,03 2 3 8 -0,17 0 0 -0,10 0 2 -0,00 -0,00 0
1 -0,06 -0,15 2 8 4 -0,12 1 0 -0,10 0 1 0,00 -0,00 1
1 -0,11 -0,19 2 8 4 -0,18 0 0 -0,10 0 2 -0,00 -0,00 0
0 -0,08 -0,19 2 11 4 -0,11 0 1 -0,06 0 2 0,00 -0,00 1
1 -0,07 0,25 2 9 4 -0,02 1 1 -0,06 0 2 -0,00 -0,00 1
1 0,02 0,01 1 3 5 -0,10 0 0 -0,10 1 2 0,01 -0,00 0
0 0,18 -0,18 2 3 5 -0,11 1 0 -0,10 1 2 0,00 0,00 0
1 -0,11 -0,16 2 7 4 -0,19 1 0 -0,10 0 1 0,00 -0,00 0
1 0,01 -0,09 2 13 8 0,05 1 1 0,15 0 2 -0,00 0,00 1
1 0,12 0,82 2 9 4 -0,04 1 1 0,03 0 2 -0,00 -0,00 1
1 0,02 -0,08 2 3 5 0,02 0 0 -0,10 1 2 0,00 -0,00 0
1 -0,09 -0,14 1 10 2 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
1 0,09 -0,17 2 7 4 0,76 1 0 -0,10 0 1 0,01 -0,00 0
1 0,05 -0,12 2 4 4 -0,15 0 0 -0,10 1 2 0,00 -0,00 0
1 0,00 -0,16 1 6 4 0,11 0 0 -0,10 1 2 0,00 -0,00 0
1 -0,05 -0,12 2 14 4 -0,05 1 1 -0,06 1 2 0,01 -0,00 1
1 0,24 0,25 2 10 9 1,59 1 1 0,19 1 2 -0,01 -0,00 1
1 0,07 -0,19 2 8 5 1,14 1 0 -0,10 0 2 -0,01 -0,00 1
1 -0,00 -0,15 2 1 1 -0,20 0 1 -0,06 0 2 -0,00 -0,00 0
0 0,04 -0,00 2 1 1 -0,20 0 0 -0,10 0 2 -0,00 -0,00 0
1 0,01 0,11 2 10 5 -0,06 1 0 -0,10 1 1 0,01 -0,00 0
0 0,00 -0,07 2 1 1 0,07 0 1 -0,02 1 2 0,00 -0,00 0
1 -0,05 -0,08 2 8 4 0,00 1 1 0,15 0 2 -0,00 -0,00 1
1 -0,07 -0,17 1 14 4 -0,20 1 1 -0,06 1 2 0,02 -0,00 1
1 0,02 -0,07 2 13 8 0,46 1 0 -0,10 1 2 -0,01 -0,00 1
1 0,14 -0,07 1 1 1 -0,06 0 0 -0,10 0 2 -0,00 -0,00 0
0 0,00 -0,13 2 1 1 -0,20 0 1 -0,02 1 2 0,00 -0,00 0
1 0,05 -0,16 2 8 4 -0,17 0 1 -0,02 0 2 0,00 -0,00 0
1 0,05 -0,12 2 14 4 -0,19 1 1 0,11 1 2 0,01 -0,00 1
1 -0,10 -0,09 2 8 7 -0,11 0 1 -0,02 1 2 -0,00 -0,00 0
1 0,05 0,01 2 13 4 0,11 1 1 0,32 1 2 -0,01 -0,00 1
1 -0,08 0,25 2 8 4 -0,02 0 0 -0,10 1 2 -0,00 -0,00 0
1 0,01 -0,10 2 2 8 0,32 0 0 -0,10 1 2 0,00 -0,00 0
